Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.2.99-10.42.0.211-443-43097-6,10.42.0.211,43097,172.217.2.99,443,6,14-06-2017 12:48,22606,1,1,0,0,0,0,0,0,0,0,0,0,0,88.47208706,22606,0,22606,22606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.23604353,44.23604353,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1775,349,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-23.101.151.89-46383-443-6,10.42.0.211,46383,23.101.151.89,443,6,14-06-2017 12:48,759716,10,8,3091,3931,1428,0,309.1,491.9750332,1448,0,491.375,627.0000997,9242.92762,23.69306425,44689.17647,71732.87638,290166,5,643035,71448.33333,89651.71667,290166,378,709442,101348.8571,124315.2273,345851,5,0,0,0,0,328,264,13.16281347,10.53025078,0,1448,369.5789474,538.6247215,290116.5906,0,0,0,1,0,0,0,0,0,390.1111111,309.1,491.375,328,0,0,0,0,0,0,10,3091,8,3931,65535,513,5,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-23.101.151.89-46383-443-6,10.42.0.211,46383,23.101.151.89,443,6,14-06-2017 12:48,50642,2,0,85,0,85,0,42.5,60.1040764,0,0,0,0,1678.448718,39.49291102,50642,0,50642,50642,50642,50642,0,50642,50642,0,0,0,0,0,1,0,0,0,64,0,39.49291102,0,0,85,56.66666667,49.07477288,2408.333333,0,1,0,0,1,0,0,0,0,85,42.5,0,64,0,0,0,0,0,0,2,85,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.139.130-54975-8787-6,10.42.0.211,54975,120.55.139.130,8787,6,14-06-2017 12:48,1180932,2,0,0,0,0,0,0,0,0,0,0,0,0,1.693577615,1180932,0,1180932,1180932,1180932,1180932,0,1180932,1180932,0,0,0,0,0,0,0,0,0,40,0,1.693577615,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-23.101.115.193-50333-443-6,10.42.0.211,50333,23.101.115.193,443,6,14-06-2017 12:48,8376596,16,18,1359,20089,994,0,84.9375,249.3601061,1448,0,1116.055556,567.4371147,2560.467283,4.058927994,253836.2424,914018.7128,5028219,6,8376596,558439.7333,1314550.662,5028219,68,8288120,487536.4706,1279789.54,5131516,6,0,0,0,0,520,584,1.910083762,2.148844232,0,1448,612.8,681.6715096,464676.0471,0,0,0,1,0,0,0,0,1,630.8235294,84.9375,1116.055556,520,0,0,0,0,0,0,16,1359,18,20089,65535,1024,4,32,3223512,0,3223512,3223512,5028219,0,5028219,5028219,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-34047-6,10.42.0.211,34047,172.217.2.174,443,6,14-06-2017 12:48,25562,1,2,23,0,23,23,23,0,0,0,0,0,899.7731007,117.3617088,12781,18015.66657,25520,42,0,0,0,0,0,42,42,0,42,42,1,0,0,0,32,64,39.1205696,78.24113919,0,23,11.5,13.27905619,176.3333333,0,1,0,0,1,0,0,0,2,15.33333333,23,0,32,0,0,0,0,0,0,1,23,2,0,1470,383,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-103.235.46.39-32878-80-6,10.42.0.211,32878,103.235.46.39,80,6,14-06-2017 12:48,6546894,2,2,0,0,0,0,0,0,0,0,0,0,0,0.610976747,2182298,3546225.239,6274189,2060,272705,272705,0,272705,272705,6276249,6276249,0,6276249,6276249,0,0,0,0,60,60,0.305488374,0.305488374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,776,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.139.130-54975-8787-6,10.42.0.211,54975,120.55.139.130,8787,6,14-06-2017 12:48,4731981,2,0,0,0,0,0,0,0,0,0,0,0,0,0.422655966,4731981,0,4731981,4731981,4731981,4731981,0,4731981,4731981,0,0,0,0,0,0,0,0,0,40,0,0.422655966,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-103.235.46.39-32878-80-6,10.42.0.211,32878,103.235.46.39,80,6,14-06-2017 12:48,3712954,2,0,0,0,0,0,0,0,0,0,0,0,0,0.538654667,3712954,0,3712954,3712954,3712954,3712954,0,3712954,3712954,0,0,0,0,0,0,0,0,0,40,0,0.538654667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-44017-6,10.42.0.211,44017,172.217.2.174,443,6,14-06-2017 12:48,1300,2,0,23,0,23,0,11.5,16.26345597,0,0,0,0,17692.30769,1538.461538,1300,0,1300,1300,1300,1300,0,1300,1300,0,0,0,0,0,1,0,0,0,64,0,1538.461538,0,0,23,15.33333333,13.27905619,176.3333333,0,1,0,0,1,0,0,0,0,23,11.5,0,64,0,0,0,0,0,0,2,23,0,0,2617,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-44017-6,172.217.2.174,443,10.42.0.211,44017,6,14-06-2017 12:48,38,2,0,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,38,38,0,38,38,0,0,0,0,0,0,0,0,0,64,0,52631.57895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,639,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.139.130-44131-8787-6,10.42.0.211,44131,120.55.139.130,8787,6,14-06-2017 12:48,9139852,2,0,0,0,0,0,0,0,0,0,0,0,0,0.218821924,9139852,0,9139852,9139852,9139852,9139852,0,9139852,9139852,0,0,0,0,0,0,0,0,0,40,0,0.218821924,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-40.79.74.185-40594-443-6,10.42.0.211,40594,40.79.74.185,443,6,14-06-2017 12:48,17466710,11,7,1406,4404,901,0,127.8181818,269.7305389,1448,0,629.1428571,635.3047638,332.6327626,1.030531794,1027453.529,3423447.361,1.41E+07,6,1.75E+07,1746671,4409236.833,1.41E+07,4307,1.73E+07,2889018,5624967.923,1.42E+07,6,0,0,0,0,360,232,0.62976943,0.400762365,0,1448,305.7894737,490.070242,240168.8421,0,0,0,1,0,0,0,0,0,322.7777778,127.8181818,629.1428571,360,0,0,0,0,0,0,11,1406,7,4404,65535,510,4,32,3207021,0,3207021,3207021,1.41E+07,0,1.41E+07,1.41E+07,ADWARE_KOODOUS
10.42.0.211-103.235.46.39-32878-80-6,10.42.0.211,32878,103.235.46.39,80,6,14-06-2017 12:48,1689371,2,0,0,0,0,0,0,0,0,0,0,0,0,1.183872577,1689371,0,1689371,1689371,1689371,1689371,0,1689371,1689371,0,0,0,0,0,0,0,0,0,40,0,1.183872577,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-59597-80-6,10.42.0.211,59597,120.55.250.217,80,6,14-06-2017 12:48,818177,5,3,269,308,269,0,53.8,120.3004572,308,0,102.6666667,177.8238829,705.2263752,9.777835358,116882.4286,183039.5354,385894,3108,818177,204544.25,226904.9273,411508,3108,418144,209072,264129.8386,395840,22304,0,0,0,0,120,72,6.111147099,3.666688259,0,308,64.11111111,127.5896199,16279.11111,0,0,0,1,0,0,0,0,0,72.125,53.8,102.6666667,120,0,0,0,0,0,0,5,269,3,308,65535,123,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.139.130-46732-8787-6,10.42.0.211,46732,120.55.139.130,8787,6,14-06-2017 12:48,1102318,2,0,0,0,0,0,0,0,0,0,0,0,0,1.81435847,1102318,0,1102318,1102318,1102318,1102318,0,1102318,1102318,0,0,0,0,0,0,0,0,0,40,0,1.81435847,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-45175-80-6,10.42.0.211,45175,120.55.250.217,80,6,14-06-2017 12:48,1882867,6,3,350,130,350,0,58.33333333,142.8869017,130,0,43.33333333,75.05553499,254.9303801,4.779944627,235358.375,349354.8739,1003229,3421,1882867,376573.4,388766.4112,1003229,36364,462403,231201.5,307107.0817,448359,14044,0,0,0,0,160,72,3.186629751,1.593314876,0,350,48,113.705272,12928.88889,0,0,0,1,0,0,0,0,0,53.33333333,58.33333333,43.33333333,160,0,0,0,0,0,0,6,350,3,130,65535,123,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.139.130-39903-8787-6,10.42.0.211,39903,120.55.139.130,8787,6,14-06-2017 12:48,2387591,2,0,0,0,0,0,0,0,0,0,0,0,0,0.837664407,2387591,0,2387591,2387591,2387591,2387591,0,2387591,2387591,0,0,0,0,0,0,0,0,0,40,0,0.837664407,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-59597-80-6,120.55.250.217,80,10.42.0.211,59597,6,14-06-2017 12:48,2010950,2,1,0,0,0,0,0,0,0,0,0,0,0,1.491832219,1005475,1214426.198,1864204,146746,2010950,2010950,0,2010950,2010950,0,0,0,0,0,0,0,0,0,40,20,0.994554812,0.497277406,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,123,1386,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-57555-80-6,10.42.0.211,57555,120.55.250.217,80,6,14-06-2017 12:48,798609,5,3,350,130,350,0,70,156.5247584,130,0,43.33333333,75.05553499,601.0450671,10.01741779,114087,178966.0074,376331,3585,798609,199652.25,220090.1075,393777,6199,406740,203370,267108.1724,392244,14496,0,0,0,0,120,72,6.260886116,3.756531669,0,350,53.33333333,119.2686044,14225,0,0,0,1,0,0,0,0,0,60,70,43.33333333,120,0,0,0,0,0,0,5,350,3,130,65535,123,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-115.28.252.105-51064-80-6,10.42.0.211,51064,115.28.252.105,80,6,14-06-2017 12:48,3796799,8,4,249,585,249,0,31.125,88.03479426,565,0,146.25,279.3258253,219.6587178,3.16055709,345163.5455,629710.84,2003025,61,3796799,542399.8571,734867.9235,2003025,92,400577,133525.6667,215697.6731,382373,61,0,0,0,0,220,92,2.10703806,1.05351903,0,565,64.15384615,165.3586235,27343.47436,0,0,0,1,0,0,0,0,0,69.5,31.125,146.25,220,0,0,0,0,0,0,8,249,4,585,65535,31,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-45175-80-6,10.42.0.211,45175,120.55.250.217,80,6,14-06-2017 12:48,2330554,2,0,0,0,0,0,0,0,0,0,0,0,0,0.858165054,2330554,0,2330554,2330554,2330554,2330554,0,2330554,2330554,0,0,0,0,0,0,0,0,0,40,0,0.858165054,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-42284-6,10.42.0.211,42284,172.217.2.174,443,6,14-06-2017 12:48,22451,1,2,23,0,23,23,23,0,0,0,0,0,1024.453254,133.6243374,11225.5,15797.4726,22396,55,0,0,0,0,0,55,55,0,55,55,1,0,0,0,32,64,44.54144582,89.08289163,0,23,11.5,13.27905619,176.3333333,0,1,0,0,1,0,0,0,2,15.33333333,23,0,32,0,0,0,0,0,0,1,23,2,0,1419,362,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-120.55.250.217-46855-80-6,10.42.0.211,46855,120.55.250.217,80,6,14-06-2017 12:48,3886763,7,3,269,308,269,0,38.42857143,101.6724432,308,0,102.6666667,177.8238829,148.4525812,2.57283503,431862.5556,673337.2661,1996517,2587,3886763,647793.8333,755036.1147,1996517,2587,460236,230118,263715.474,416593,43643,0,0,0,0,200,72,1.800984521,0.771850509,0,308,52.45454545,117.0293669,13695.87273,0,0,0,1,0,0,0,0,0,57.7,38.42857143,102.6666667,200,0,0,0,0,0,0,7,269,3,308,65535,123,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-59391-6,10.42.0.211,59391,172.217.2.174,443,6,14-06-2017 12:48,128,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,242187.5,15625,128,0,128,128,128,128,0,128,128,0,0,0,0,0,1,0,0,0,64,0,15625,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1638,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
172.217.2.174-10.42.0.211-443-59391-6,172.217.2.174,443,10.42.0.211,59391,6,14-06-2017 12:48,57,2,0,0,0,0,0,0,0,0,0,0,0,0,35087.7193,57,0,57,57,57,57,0,57,57,0,0,0,0,0,0,0,0,0,64,0,35087.7193,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-115.28.252.105-36381-80-6,10.42.0.211,36381,115.28.252.105,80,6,14-06-2017 12:48,5067629,8,4,766,1063,383,0,95.75,177.2945491,1043,0,265.75,518.2524321,360.9182914,2.367971294,460693.5455,897397.914,3011154,45,5067629,723947,1067363.677,3011154,66,3535385,1178461.667,1919469.746,3393359,45,0,0,0,0,200,92,1.578647529,0.789323765,0,1043,140.6923077,306.0910498,93691.73077,0,0,0,1,0,0,0,0,0,152.4166667,95.75,265.75,200,0,0,0,0,0,0,8,766,4,1063,65535,31,2,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-45.126.123.149-59665-80-6,10.42.0.211,59665,45.126.123.149,80,6,14-06-2017 12:48,738416,5,2,217,1048,217,0,43.4,97.04535022,1048,0,524,741.0479067,1713.126476,9.479751251,123069.3333,164908.9766,334515,2249,738416,184604,211464.7075,391528,2249,345054,345054,0,345054,345054,0,0,0,0,120,48,6.771250894,2.708500358,0,1048,158.125,367.4943877,135052.125,0,0,0,1,0,0,0,0,0,180.7142857,43.4,524,120,0,0,0,0,0,0,5,217,2,1048,65535,16384,1,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
10.42.0.211-119.146.74.31-37495-443-6,10.42.0.211,37495,119.146.74.31,443,6,14-06-2017 12:48,16637061,5,2,0,0,0,0,0,0,0,0,0,0,0,0.42074739,2772843.5,6128951.921,1.53E+07,2096,1.66E+07,4159265.25,7410778.095,1.53E+07,119940,104895,104895,0,104895,104895,0,0,0,0,152,64,0.30053385,0.12021354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,5,0,2,0,65535,65535,0,20,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
