Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.42.0.151-85.17.31.122-55150-80-6,85.17.31.122,80,10.42.0.151,55150,6,15-06-2017 04:13,34,2,0,17,0,17,0,8.5,12.02081528,0,0,0,0,500000,58823.52941,34,0,34,34,34,34,0,34,34,0,0,0,0,0,1,0,0,0,40,0,58823.52941,0,0,17,11.33333333,9.814954576,96.33333333,0,1,0,0,1,0,0,0,0,17,8.5,0,40,0,0,0,0,0,0,2,17,0,0,60,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-85.17.31.122-55150-80-6,10.42.0.151,55150,85.17.31.122,80,6,15-06-2017 04:13,645,2,0,0,0,0,0,0,0,0,0,0,0,0,3100.775194,645,0,645,645,645,645,0,645,645,0,0,0,0,0,0,0,0,0,40,0,3100.775194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-52.220.249.114-51019-80-6,10.42.0.151,51019,52.220.249.114,80,6,15-06-2017 04:12,2667580,3,0,0,0,0,0,0,0,0,0,0,0,0,1.124614819,1333790,1833805.069,2630486,37094,2667580,1333790,1833805.069,2630486,37094,0,0,0,0,0,0,0,0,0,60,0,1.124614819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.11.10-10.42.0.151-443-60247-6,10.42.0.151,60247,172.217.11.10,443,6,15-06-2017 04:13,37162,1,1,31,0,31,31,31,0,0,0,0,0,834.1854583,53.81841666,37162,0,37162,37162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,26.90920833,26.90920833,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,1635,1335,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-31.13.71.37-60735-443-6,31.13.71.37,443,10.42.0.151,60735,6,15-06-2017 04:13,30,2,0,42,0,42,0,21,29.69848481,0,0,0,0,1400000,66666.66667,30,0,30,30,30,30,0,30,30,0,0,0,0,0,1,0,0,0,64,0,66666.66667,0,0,42,28,24.24871131,588,0,1,0,0,1,0,0,0,0,42,21,0,64,0,0,0,0,0,0,2,42,0,0,133,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-31.13.71.37-60735-443-6,10.42.0.151,60735,31.13.71.37,443,6,15-06-2017 04:13,474,3,0,42,0,42,0,14,24.24871131,0,0,0,0,88607.59494,6329.113924,237,60.81118318,280,194,474,237,60.81118318,280,194,0,0,0,0,0,0,0,0,0,96,0,6329.113924,0,0,42,10.5,21,441,0,0,0,0,1,0,0,0,0,14,14,0,96,0,0,0,0,0,0,3,42,0,0,1631,-1,1,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
216.58.217.67-10.42.0.151-443-53677-6,10.42.0.151,53677,216.58.217.67,443,6,15-06-2017 04:13,10177564,2,2,0,0,0,0,0,0,0,0,0,0,0,0.393021356,3392521.333,5781759.727,1.01E+07,42418,108856,108856,0,108856,108856,1.01E+07,1.01E+07,0,1.01E+07,1.01E+07,0,0,0,0,72,72,0.196510678,0.196510678,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,65535,332,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
172.217.11.10-10.42.0.151-443-48578-6,10.42.0.151,48578,172.217.11.10,443,6,15-06-2017 04:12,35093109,14,11,460,4254,218,0,32.85714286,59.49771443,1418,0,386.7272727,593.8742444,134.3283663,0.712390572,1462212.875,7066307.973,3.46E+07,5,3.51E+07,2699469.923,9596195.814,3.46E+07,20,349217,34921.7,72437.40578,233315,5,0,0,0,0,456,360,0.39893872,0.313451852,0,1418,181.3076923,418.4950914,175138.1415,0,0,0,1,0,0,0,0,0,188.56,32.85714286,386.7272727,456,0,0,0,0,0,0,14,460,11,4254,65535,340,6,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-49834-6,10.42.0.151,49834,139.162.2.104,80,6,15-06-2017 04:13,650035,3,3,660,477,660,0,220,381.0511777,477,0,159,275.3960784,1749.136585,9.230272216,130007,123113.172,260657,35,389343,194671.5,229483.7277,356941,32402,392694,196347,277627.0929,392659,35,0,0,0,0,80,64,4.615136108,4.615136108,0,660,162.4285714,282.3849956,79741.28571,0,0,0,1,0,0,0,0,1,189.5,220,159,80,0,0,0,0,0,0,3,660,3,477,65535,30360,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-49834-6,10.42.0.151,49834,139.162.2.104,80,6,15-06-2017 04:13,327870,3,0,0,0,0,0,0,0,0,0,0,0,0,9.149967975,163935,174724.6714,287484,40386,327870,163935,174724.6714,287484,40386,0,0,0,0,0,0,0,0,0,60,0,9.149967975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-104.250.133.114-50924-80-6,10.42.0.151,50924,104.250.133.114,80,6,15-06-2017 04:13,198238,3,1,0,0,0,0,0,0,0,0,0,0,0,20.17776612,66079.33333,53166.91577,109689,6853,198238,99119,14948.23735,109689,88549,0,0,0,0,0,0,0,0,0,104,40,15.13332459,5.04444153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-104.250.133.114-36556-80-6,10.42.0.151,36556,104.250.133.114,80,6,15-06-2017 04:13,239053,3,1,0,0,0,0,0,0,0,0,0,0,0,16.73269108,79684.33333,63508.56428,142193,15221,239053,119526.5,32055.27171,142193,96860,0,0,0,0,0,0,0,0,0,104,40,12.54951831,4.183172769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-104.250.133.114-50924-80-6,104.250.133.114,80,10.42.0.151,50924,6,15-06-2017 04:13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,64,0,153846.1538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,115,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-39781-6,10.42.0.151,39781,139.162.2.104,80,6,15-06-2017 04:13,554535,3,3,660,476,660,0,220,381.0511777,476,0,158.6666667,274.8187281,2048.563211,10.81987611,110907,130773.2608,254604,36,299895,149947.5,209427.3509,298035,1860,303858,151929,214809.1406,303822,36,0,0,0,0,80,64,5.409938056,5.409938056,0,660,162.2857143,282.1995241,79636.57143,0,0,0,1,0,0,0,0,1,189.3333333,220,158.6666667,80,0,0,0,0,0,0,3,660,3,476,65535,30360,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-39781-6,10.42.0.151,39781,139.162.2.104,80,6,15-06-2017 04:13,575999,3,0,0,0,0,0,0,0,0,0,0,0,0,5.208342376,287999.5,358460.0045,541469,34530,575999,287999.5,358460.0045,541469,34530,0,0,0,0,0,0,0,0,0,60,0,5.208342376,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-52.33.60.36-45538-80-6,52.33.60.36,80,10.42.0.151,45538,6,15-06-2017 04:13,11199507,1,3,0,763,0,0,0,0,763,0,254.3333333,440.5182554,68.12799885,0.357158578,3733169,6428252.85,1.12E+07,205,0,0,0,0,0,1.12E+07,5578019.5,7888220.914,1.12E+07,205,0,0,0,0,32,96,0.089289645,0.267868934,0,763,152.6,341.2239734,116433.8,0,0,0,0,1,1,0,0,3,190.75,0,254.3333333,32,0,0,0,0,0,0,1,0,3,763,123,1396,0,32,43468,0,43468,43468,1.12E+07,0,1.12E+07,1.12E+07,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-38976-6,10.42.0.151,38976,139.162.2.104,80,6,15-06-2017 04:13,600357,3,2,660,476,660,0,220,381.0511777,476,0,238,336.5828278,1892.20747,8.328377948,150089.25,125290.1995,260277,23093,340080,170040,153012.2506,278236,61844,345214,345214,0,345214,345214,0,0,0,0,80,44,4.997026769,3.331351179,0,660,189.3333333,299.0295415,89418.66667,0,0,0,1,0,0,0,0,0,227.2,220,238,80,0,0,0,0,0,0,3,660,2,476,65535,30360,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-104.250.133.114-55511-80-6,10.42.0.151,55511,104.250.133.114,80,6,15-06-2017 04:13,204168,3,1,0,0,0,0,0,0,0,0,0,0,0,19.59170879,68056,29088.368,88283,34720,204168,102084,95267.08242,169448,34720,0,0,0,0,0,0,0,0,0,104,40,14.69378159,4.897927197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
10.42.0.151-104.250.133.114-43697-80-6,10.42.0.151,43697,104.250.133.114,80,6,15-06-2017 04:13,260287,3,1,0,0,0,0,0,0,0,0,0,0,0,15.36765186,86762.33333,22247.63732,111628,68741,260287,130143.5,26184.87121,148659,111628,0,0,0,0,0,0,0,0,0,104,40,11.5257389,3.841912965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,14480,0,32,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-38976-6,10.42.0.151,38976,139.162.2.104,80,6,15-06-2017 04:13,82989,2,0,0,0,0,0,0,0,0,0,0,0,0,24.09957946,82989,0,82989,82989,82989,82989,0,82989,82989,0,0,0,0,0,0,0,0,0,40,0,24.09957946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-57274-6,10.42.0.151,57274,139.162.2.104,80,6,15-06-2017 04:13,538305,3,2,660,476,660,0,220,381.0511777,476,0,238,336.5828278,2110.327788,9.288414561,134576.25,144758.0449,262617,1857,275688,137844,171150.9537,258866,16822,281296,281296,0,281296,281296,0,0,0,0,80,52,5.573048736,3.715365824,0,660,189.3333333,299.0295415,89418.66667,0,0,0,1,0,0,0,0,0,227.2,220,238,80,0,0,0,0,0,0,3,660,2,476,65535,60,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-57274-6,10.42.0.151,57274,139.162.2.104,80,6,15-06-2017 04:13,43817,2,0,0,0,0,0,0,0,0,0,0,0,0,45.6443846,43817,0,43817,43817,43817,43817,0,43817,43817,0,0,0,0,0,0,0,0,0,40,0,45.6443846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-32884-6,10.42.0.151,32884,139.162.2.104,80,6,15-06-2017 04:13,713008,3,3,660,476,660,0,220,381.0511777,476,0,158.6666667,274.8187281,1593.250006,8.415052847,142601.6,138380.5511,300877,2124,267203,133601.5,179276.3178,260369,6834,454763,227381.5,116606.858,309835,144928,0,0,0,0,80,64,4.207526423,4.207526423,0,660,162.2857143,282.1995241,79636.57143,0,0,0,1,0,0,0,0,1,189.3333333,220,158.6666667,80,0,0,0,0,0,0,3,660,3,476,65535,30360,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-32884-6,10.42.0.151,32884,139.162.2.104,80,6,15-06-2017 04:13,34378,2,0,0,0,0,0,0,0,0,0,0,0,0,58.17674094,34378,0,34378,34378,34378,34378,0,34378,34378,0,0,0,0,0,0,0,0,0,40,0,58.17674094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-60875-6,10.42.0.151,60875,139.162.2.104,80,6,15-06-2017 04:13,533911,3,3,660,476,660,0,220,381.0511777,476,0,158.6666667,274.8187281,2127.69544,11.23782803,106782.2,139948.773,261754,37,272120,136060,175331.369,260038,12082,275666,137833,194872.972,275629,37,0,0,0,0,80,64,5.618914014,5.618914014,0,660,162.2857143,282.1995241,79636.57143,0,0,0,1,0,0,0,0,1,189.3333333,220,158.6666667,80,0,0,0,0,0,0,3,660,3,476,65535,30360,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
139.162.2.104-10.42.0.151-80-60875-6,10.42.0.151,60875,139.162.2.104,80,6,15-06-2017 04:13,144876,3,0,0,0,0,0,0,0,0,0,0,0,0,20.70736354,72438,61784.16211,116126,28750,144876,72438,61784.16211,116126,28750,0,0,0,0,0,0,0,0,0,60,0,20.70736354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
