Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
157.240.0.17-10.42.0.211-443-53962-6,10.42.0.211,53962,157.240.0.17,443,6,15-06-2017 10:35,1807563,2,0,0,0,0,0,0,0,0,0,0,0,0,1.106462126,1807563,0,1807563,1807563,1807563,1807563,0,1807563,1807563,0,0,0,0,0,0,0,0,0,64,0,1.106462126,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1547,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
157.240.0.17-10.42.0.211-443-53962-6,10.42.0.211,53962,157.240.0.17,443,6,15-06-2017 10:35,7209007,2,0,0,0,0,0,0,0,0,0,0,0,0,0.27743072,7209007,0,7209007,7209007,7209007,7209007,0,7209007,7209007,0,0,0,0,0,0,0,0,0,64,0,0.27743072,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1547,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.65.7-35803-443-6,10.42.0.211,35803,31.13.65.7,443,6,15-06-2017 10:34,66955862,53,99,1366,106886,330,0,25.77358491,70.75897375,1398,0,1079.656566,550.5511739,1616.76658,2.270152239,443416.3046,5288848.846,6.50E+07,2,1957505,37644.32692,119906.2778,752765,20,6.69E+07,682707.5918,6564833.841,6.50E+07,2,0,0,0,0,1704,3176,0.791566241,1.478585997,0,1398,707.5294118,672.8215633,452688.856,0,0,0,1,0,0,0,0,1,712.1842105,25.77358491,1079.656566,1704,0,0,0,0,0,0,53,1366,99,106886,65535,126,10,32,1957505,0,1957505,1957505,6.50E+07,0,6.50E+07,6.50E+07,ADWARE_YOUMI
172.217.7.228-10.42.0.211-443-42418-6,172.217.7.228,443,10.42.0.211,42418,6,15-06-2017 10:36,783556,1,2,0,0,0,0,0,0,0,0,0,0,0,3.828698906,391778,209596.3494,539985,243571,0,0,0,0,0,539985,539985,0,539985,539985,0,0,0,0,32,64,1.276232969,2.552465937,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,349,1593,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
172.217.12.129-10.42.0.211-443-55953-6,172.217.12.129,443,10.42.0.211,55953,6,15-06-2017 10:36,9732712,1,2,0,0,0,0,0,0,0,0,0,0,0,0.308238855,4866356,6592295.71,9527813,204899,0,0,0,0,0,9527813,9527813,0,9527813,9527813,0,0,0,0,32,64,0.102746285,0.20549257,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,350,1594,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
216.58.219.202-10.42.0.211-443-58219-6,216.58.219.202,443,10.42.0.211,58219,6,15-06-2017 10:36,7378787,1,2,0,0,0,0,0,0,0,0,0,0,0,0.40657089,3689393.5,5160816.721,7338642,40145,0,0,0,0,0,7338642,7338642,0,7338642,7338642,0,0,0,0,32,64,0.13552363,0.27104726,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,357,1726,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
198.11.251.59-10.42.0.211-5222-59523-6,198.11.251.59,5222,10.42.0.211,59523,6,15-06-2017 10:34,99356526,28,32,1352,748,323,0,48.28571429,93.95343888,210,0,23.375,45.66904083,21.13600469,0.603885848,1684008.915,6841765.389,4.79E+07,514,9.94E+07,3679871.333,9855763.115,4.79E+07,3830,9.92E+07,3199946.258,9292960.396,4.81E+07,3433,1,0,0,0,896,1024,0.281813396,0.322072452,0,323,39.72131148,81.01874909,6564.037705,0,1,0,0,1,0,0,0,1,40.38333333,48.28571429,23.375,896,0,0,0,0,0,0,28,1352,32,748,514,1470,11,32,2014450.25,3524821.776,7299664,126386,2.20E+07,1.75E+07,4.79E+07,1.01E+07,ADWARE_YOUMI
157.240.0.17-10.42.0.211-443-53962-6,10.42.0.211,53962,157.240.0.17,443,6,15-06-2017 10:36,28840264,2,0,0,0,0,0,0,0,0,0,0,0,0,0.069347493,2.88E+07,0,2.88E+07,2.88E+07,2.88E+07,2.88E+07,0,2.88E+07,2.88E+07,0,0,0,0,0,0,0,0,0,64,0,0.069347493,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1547,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.1-47287-443-6,10.42.0.211,47287,31.13.71.1,443,6,15-06-2017 10:35,71039455,4,6,217,257,217,0,54.25,108.5,138,0,42.83333333,56.08713459,6.672348486,0.140766846,7893272.778,2.15E+07,6.50E+07,13,6033377,2011125.667,3427531.388,5968898,32060,7.10E+07,1.42E+07,2.85E+07,6.50E+07,13,0,0,0,0,136,200,0.056306738,0.084460107,0,217,43.09090909,73.07592565,5340.090909,0,0,0,1,0,0,0,0,1,47.4,54.25,42.83333333,136,0,0,0,0,0,0,4,217,6,257,65535,114,1,32,32239.5,253.8513344,32419,32060,3.55E+07,4.17E+07,6.50E+07,5968898,ADWARE_YOUMI
10.42.0.211-31.13.71.1-47288-443-6,10.42.0.211,47288,31.13.71.1,443,6,15-06-2017 10:35,70972852,4,6,219,257,219,0,54.75,109.5,138,0,42.83333333,56.08713459,6.706789802,0.140898945,7885872.444,2.15E+07,6.50E+07,10,5968891,1989630.333,3390389.585,5904515,31914,7.09E+07,1.42E+07,2.85E+07,6.50E+07,10,0,0,0,0,136,200,0.056359578,0.084539367,0,219,43.27272727,73.55282579,5410.018182,0,0,0,1,0,0,0,0,1,47.6,54.75,42.83333333,136,0,0,0,0,0,0,4,219,6,257,65535,114,1,32,32188,387.4945161,32462,31914,3.55E+07,4.18E+07,6.50E+07,5904515,ADWARE_YOUMI
10.42.0.211-31.13.71.1-47287-443-6,31.13.71.1,443,10.42.0.211,47287,6,15-06-2017 10:36,96009,2,0,42,0,42,0,21,29.69848481,0,0,0,0,437.4589882,20.83138039,96009,0,96009,96009,96009,96009,0,96009,96009,0,0,0,0,0,0,0,0,0,64,0,20.83138039,0,0,42,14,24.24871131,588,0,0,0,0,1,1,0,0,0,21,21,0,64,0,0,0,0,0,0,2,42,0,0,114,-1,1,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.1-47288-443-6,31.13.71.1,443,10.42.0.211,47288,6,15-06-2017 10:36,96011,2,0,42,0,42,0,21,29.69848481,0,0,0,0,437.4498755,20.83094645,96011,0,96011,96011,96011,96011,0,96011,96011,0,0,0,0,0,0,0,0,0,64,0,20.83094645,0,0,42,14,24.24871131,588,0,0,0,0,1,1,0,0,0,21,21,0,64,0,0,0,0,0,0,2,42,0,0,114,-1,1,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.69.228-43675-443-6,10.42.0.211,43675,31.13.69.228,443,6,15-06-2017 10:34,59585151,32,23,2711,10552,528,0,84.71875,154.7704303,1398,0,458.7826087,503.1264035,222.5890138,0.923048764,1103428.722,8010359.827,5.89E+07,3,5.96E+07,1922101.645,1.06E+07,5.89E+07,25,5.95E+07,2706707.909,1.26E+07,5.89E+07,3,0,0,0,0,1032,744,0.537046554,0.386002211,0,1398,236.8392857,387.0896902,149838.4282,0,0,0,1,0,0,0,0,0,241.1454545,84.71875,458.7826087,1032,0,0,0,0,0,0,32,2711,23,10552,65535,139,12,32,664721,0,664721,664721,5.89E+07,0,5.89E+07,5.89E+07,ADWARE_YOUMI
10.42.0.211-31.13.69.228-43675-443-6,10.42.0.211,43675,31.13.69.228,443,6,15-06-2017 10:36,25,1,2,37,23,37,37,37,0,23,0,11.5,16.26345597,2400000,120000,12.5,9.192388155,19,6,0,0,0,0,0,6,6,0,6,6,1,0,0,0,32,64,40000,80000,0,37,24.25,17.46186321,304.9166667,0,1,0,0,1,0,0,0,2,32.33333333,37,11.5,32,0,0,0,0,0,0,1,37,2,23,139,139,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.69.228-43675-443-6,10.42.0.211,43675,31.13.69.228,443,6,15-06-2017 10:36,498,3,0,0,0,0,0,0,0,0,0,0,0,0,6024.096386,249,190.9188309,384,114,498,249,190.9188309,384,114,0,0,0,0,0,0,0,0,0,96,0,6024.096386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1893,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.69.229-44385-443-6,10.42.0.211,44385,31.13.69.229,443,6,15-06-2017 10:35,65115372,9,9,1404,749,1078,0,156,353.9897597,420,0,83.22222222,133.8859382,33.06438916,0.276432422,3830316,1.57E+07,6.49E+07,8,261292,32661.5,40205.33116,110583,996,6.51E+07,8135085.125,2.29E+07,6.49E+07,8,0,0,0,0,296,296,0.138216211,0.138216211,0,1078,113.3157895,256.3918556,65736.78363,0,0,0,1,0,0,0,0,1,119.6111111,156,83.22222222,296,0,0,0,0,0,0,9,1404,9,749,65535,122,3,32,261292,0,261292,261292,6.49E+07,0,6.49E+07,6.49E+07,ADWARE_YOUMI
10.42.0.211-31.13.69.229-44385-443-6,31.13.69.229,443,10.42.0.211,44385,6,15-06-2017 10:37,33298,1,4,0,42,0,0,0,0,42,0,10.5,21,1261.337017,150.1591687,8324.5,16364.00645,32870,49,0,0,0,0,0,428,142.6666667,129.1523648,290,49,0,0,0,0,32,140,30.03183374,120.127335,0,42,7,17.1464282,294,0,0,0,0,1,1,0,0,4,8.4,0,10.5,32,0,0,0,0,0,0,1,0,4,42,122,1403,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.7-40147-443-6,10.42.0.211,40147,31.13.71.7,443,6,15-06-2017 10:35,66197999,49,68,1692,70704,405,0,34.53061224,80.27870775,1398,0,1039.764706,578.8127611,1093.628223,1.767425024,570672.4052,6031572.48,6.50E+07,1,1228972,25603.58333,100826.4765,695784,3,6.62E+07,987587.3433,7940218.209,6.50E+07,1,0,0,0,0,1588,2184,0.740203643,1.027221382,0,1398,613.5254237,666.1095712,443701.9609,0,0,0,1,0,0,0,0,1,618.7692308,34.53061224,1039.764706,1588,0,0,0,0,0,0,49,1692,68,70704,65535,139,11,32,1228972,0,1228972,1228972,6.50E+07,0,6.50E+07,6.50E+07,ADWARE_YOUMI
10.42.0.211-31.13.71.7-40147-443-6,31.13.71.7,443,10.42.0.211,40147,6,15-06-2017 10:37,22825,1,3,0,0,0,0,0,0,0,0,0,0,0,175.2464403,7608.333333,10447.17964,19540,103,0,0,0,0,0,3285,1642.5,2177.181779,3182,103,0,0,0,0,32,108,43.81161008,131.4348302,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,139,3803,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.7-40151-443-6,10.42.0.211,40151,31.13.71.7,443,6,15-06-2017 10:35,66347745,83,129,2158,138691,438,0,26,73.24183131,1398,0,1075.124031,544.7282581,2122.890537,3.195285688,314444.2891,4472271.523,6.50E+07,1,1313332,16016.2439,93697.2782,838185,2,6.63E+07,518110.5156,5741700.684,6.50E+07,1,0,0,0,0,2664,4136,1.250984491,1.944301197,0,1398,661.2629108,667.4687798,445514.5721,0,0,0,1,0,0,0,0,1,664.3820755,26,1075.124031,2664,0,0,0,0,0,0,83,2158,129,138691,65535,143,14,32,1382851,0,1382851,1382851,6.50E+07,0,6.50E+07,6.50E+07,ADWARE_YOUMI
10.42.0.211-31.13.71.7-40151-443-6,10.42.0.211,40151,31.13.71.7,443,6,15-06-2017 10:37,1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1793.721973,1115,0,1115,1115,1115,1115,0,1115,1115,0,0,0,0,0,0,0,0,0,64,0,1793.721973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,5961,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,15-06-2017 10:35,85638133,3,0,0,0,0,0,0,0,0,0,0,0,0,0.035031123,4.28E+07,818720.0511,4.34E+07,4.22E+07,8.56E+07,4.28E+07,818720.0511,4.34E+07,4.22E+07,0,0,0,0,0,0,0,0,0,0,0,0.035031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,4.28E+07,818720.0511,4.34E+07,4.22E+07,ADWARE_YOUMI
172.217.8.3-10.42.0.211-443-43503-6,172.217.8.3,443,10.42.0.211,43503,6,15-06-2017 10:36,67791574,1,3,0,31,0,0,0,0,31,0,10.33333333,17.89785834,0.457283969,0.059004383,2.26E+07,3.90E+07,6.76E+07,819,0,0,0,0,0,6.76E+07,3.38E+07,4.78E+07,6.76E+07,819,0,0,0,0,32,96,0.014751096,0.044253287,0,31,6.2,13.86362146,192.2,0,0,0,0,1,1,0,0,3,7.75,0,10.33333333,32,0,0,0,0,0,0,1,0,3,31,362,1775,0,32,174799,0,174799,174799,6.76E+07,0,6.76E+07,6.76E+07,ADWARE_YOUMI
172.217.3.132-10.42.0.211-443-39329-6,10.42.0.211,39329,172.217.3.132,443,6,15-06-2017 10:35,48921376,16,15,3059,4925,1368,0,191.1875,429.8234085,1418,0,328.3333333,500.8607829,163.2006426,0.63366983,1630712.533,8840269.787,4.84E+07,4,4.89E+07,3261425.067,1.25E+07,4.84E+07,72,4.89E+07,3492332.571,1.29E+07,4.85E+07,4,0,0,0,0,520,488,0.327055396,0.306614434,0,1418,249.5,457.6644777,209456.7742,0,0,0,1,0,0,0,0,0,257.5483871,191.1875,328.3333333,520,0,0,0,0,0,0,16,3059,15,4925,65535,404,6,32,279643,0,279643,279643,4.84E+07,0,4.84E+07,4.84E+07,ADWARE_YOUMI
10.42.0.211-31.13.65.37-42831-443-6,10.42.0.211,42831,31.13.65.37,443,6,15-06-2017 10:35,97834058,23,28,2636,16836,1072,0,114.6086957,265.9425329,1398,0,601.2857143,616.6472584,199.0308937,0.521290858,1956681.16,1.02E+07,6.50E+07,3,3.29E+07,1493585.545,6902221.535,3.24E+07,26,9.78E+07,3621618.259,1.38E+07,6.50E+07,3,0,0,0,0,744,904,0.235091955,0.286198902,0,1398,374.4615385,541.5419692,293267.7044,0,0,0,1,0,0,0,0,1,381.8039216,114.6086957,601.2857143,744,0,0,0,0,0,0,23,2636,28,16836,65535,132,8,32,231392.5,205422.2981,376648,86137,4.87E+07,2.30E+07,6.50E+07,3.24E+07,ADWARE_YOUMI
216.58.217.163-10.42.0.211-443-45178-6,10.42.0.211,45178,216.58.217.163,443,6,15-06-2017 10:37,17079564,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,52.63600406,0.58549504,1897729.333,5459171.175,1.65E+07,265,1.71E+07,3415912.8,7334741.32,1.65E+07,316,583669,194556.3333,197749.7756,395592,265,0,0,0,0,200,136,0.351297024,0.234198016,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-49669-80-6,10.42.0.211,49669,31.13.71.52,80,6,15-06-2017 10:34,68446,4,3,372,196,372,0,93,186,196,0,65.33333333,113.1606528,8298.512696,102.2704029,11407.66667,14391.66639,30081,99,68446,22815.33333,19679.67455,34689,99,33687,16843.5,23251.79229,33285,402,0,0,0,0,136,104,58.44023025,43.83017269,0,372,71,139.6280774,19496,0,0,0,1,0,0,0,0,0,81.14285714,93,65.33333333,136,0,0,0,0,0,0,4,372,3,196,65535,114,1,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-34382-443-6,10.42.0.211,34382,31.13.71.52,443,6,15-06-2017 10:34,313025,58,171,770,232960,441,0,13.27586207,65.25302792,1398,0,1362.339181,201.9086329,746681.575,731.5709608,1372.916667,5155.343594,30443,2,313025,5491.666667,11369.52691,51465,3,279047,1641.452941,7414.788428,54707,2,0,0,0,0,1864,5480,185.288715,546.2822458,0,1398,1016.217391,616.4887796,380058.4154,0,0,0,1,0,0,0,0,2,1020.655022,13.27586207,1362.339181,1864,0,0,0,0,0,0,58,770,171,232960,65535,118,3,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-34382-443-6,10.42.0.211,34382,31.13.71.52,443,6,15-06-2017 10:37,19,1,1,23,0,23,23,23,0,0,0,0,0,1210526.316,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,52631.57895,52631.57895,0,23,15.33333333,13.27905619,176.3333333,0,1,0,0,1,0,0,0,1,23,23,0,32,0,0,0,0,0,0,1,23,1,0,118,118,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-34381-443-6,10.42.0.211,34381,31.13.71.52,443,6,15-06-2017 10:34,212671,15,22,774,24727,445,0,51.6,124.3645563,1398,0,1123.954545,510.9242305,119908.215,173.9776462,5907.527778,11885.5755,58491,3,212671,15190.78571,17108.68762,58491,271,177664,8460.190476,21038.80142,91888,3,0,0,0,0,488,712,70.5314782,103.446168,0,1398,671.0789474,666.1146879,443708.7774,0,0,0,1,0,0,0,0,1,689.2162162,51.6,1123.954545,488,0,0,0,0,0,0,15,774,22,24727,65535,118,3,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-34381-443-6,10.42.0.211,34381,31.13.71.52,443,6,15-06-2017 10:37,239,1,1,23,0,23,23,23,0,0,0,0,0,96234.30962,8368.200837,239,0,239,239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,4184.100418,4184.100418,0,23,15.33333333,13.27905619,176.3333333,0,1,0,0,1,0,0,0,1,23,23,0,32,0,0,0,0,0,0,1,23,1,0,118,118,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
10.42.0.211-31.13.71.52-34381-443-6,10.42.0.211,34381,31.13.71.52,443,6,15-06-2017 10:37,3094469,3,0,0,0,0,0,0,0,0,0,0,0,0,0.969471661,1547234.5,2140345.052,3060687,33782,3094469,1547234.5,2140345.052,3060687,33782,0,0,0,0,0,0,0,0,0,96,0,0.969471661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,2223,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
