Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.0.238-10.42.0.211-443-42712-6,10.42.0.211,42712,172.217.0.238,443,6,13-06-2017 11:48,772,2,0,23,0,23,0,11.5,16.26345597,0,0,0,0,29792.74611,2590.673575,772,0,772,772,772,772,0,772,772,0,0,0,0,0,1,0,0,0,64,0,2590.673575,0,0,23,15.33333333,13.27905619,176.3333333,0,1,0,0,1,0,0,0,0,23,11.5,0,64,0,0,0,0,0,0,2,23,0,0,1594,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.0.238-10.42.0.211-443-42712-6,172.217.0.238,443,10.42.0.211,42712,6,13-06-2017 11:48,45,2,0,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,64,0,44444.44444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.3-46312-443-6,10.42.0.211,46312,31.13.71.3,443,6,13-06-2017 11:49,37581,1,2,0,31,0,0,0,0,31,0,15.5,21.92031022,824.8849152,79.82757244,18790.5,26179.21436,37302,279,0,0,0,0,0,279,279,0,279,279,0,0,0,0,32,64,26.60919081,53.21838163,0,31,7.75,15.5,240.25,0,0,0,0,1,1,0,0,2,10.33333333,0,15.5,32,0,0,0,0,0,0,1,0,2,31,1550,122,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38451-443-6,10.42.0.211,38451,31.13.71.1,443,6,13-06-2017 11:49,224942,2,0,0,0,0,0,0,0,0,0,0,0,0,8.891180838,224942,0,224942,224942,224942,224942,0,224942,224942,0,0,0,0,0,0,0,0,0,64,0,8.891180838,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38451-443-6,10.42.0.211,38451,31.13.71.1,443,6,13-06-2017 11:49,957944,2,0,0,0,0,0,0,0,0,0,0,0,0,2.087804715,957944,0,957944,957944,957944,957944,0,957944,957944,0,0,0,0,0,0,0,0,0,64,0,2.087804715,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38451-443-6,10.42.0.211,38451,31.13.71.1,443,6,13-06-2017 11:49,3850899,2,0,0,0,0,0,0,0,0,0,0,0,0,0.519359246,3850899,0,3850899,3850899,3850899,3850899,0,3850899,3850899,0,0,0,0,0,0,0,0,0,64,0,0.519359246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.7.163-10.42.0.211-443-53525-6,10.42.0.211,53525,172.217.7.163,443,6,13-06-2017 11:49,14611256,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,61.52790698,0.68440386,1623472.889,4799838.375,1.44E+07,88,1.46E+07,2922251.2,6474763.421,1.45E+07,427,146481,48827,49868.47985,99753,88,0,0,0,0,200,136,0.410642316,0.273761544,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.10.142-10.42.0.211-80-36499-6,172.217.10.142,80,10.42.0.211,36499,6,13-06-2017 11:49,245214,2,1,0,0,0,0,0,0,0,0,0,0,0,12.23421175,122607,125049.0058,211030,34184,245214,245214,0,245214,245214,0,0,0,0,0,0,0,0,0,64,32,8.156141166,4.078070583,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,340,1369,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38451-443-6,10.42.0.211,38451,31.13.71.1,443,6,13-06-2017 11:49,15399293,2,0,0,0,0,0,0,0,0,0,0,0,0,0.129876092,1.54E+07,0,1.54E+07,1.54E+07,1.54E+07,1.54E+07,0,1.54E+07,1.54E+07,0,0,0,0,0,0,0,0,0,64,0,0.129876092,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.11.14-10.42.0.211-443-59131-6,172.217.11.14,443,10.42.0.211,59131,6,13-06-2017 11:50,243740,2,0,0,0,0,0,0,0,0,0,0,0,0,8.20546484,243740,0,243740,243740,243740,243740,0,243740,243740,0,0,0,0,0,0,0,0,0,64,0,8.20546484,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,362,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13-06-2017 11:48,77619655,3,0,0,0,0,0,0,0,0,0,0,0,0,0.038650004,3.88E+07,724051.181,3.93E+07,3.83E+07,7.76E+07,3.88E+07,724051.181,3.93E+07,3.83E+07,0,0,0,0,0,0,0,0,0,0,0,0.038650004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,3.88E+07,724051.181,3.93E+07,3.83E+07,ADWARE_MOBIDASH
172.217.12.170-10.42.0.211-443-51274-6,172.217.12.170,443,10.42.0.211,51274,6,13-06-2017 11:50,41,2,0,55,0,55,0,27.5,38.89087297,0,0,0,0,1341463.415,48780.4878,41,0,41,41,41,41,0,41,41,0,0,0,0,0,1,0,0,0,64,0,48780.4878,0,0,55,36.66666667,31.75426481,1008.333333,0,1,0,0,1,0,0,0,0,55,27.5,0,64,0,0,0,0,0,0,2,55,0,0,362,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.12.170-10.42.0.211-443-51274-6,10.42.0.211,51274,172.217.12.170,443,6,13-06-2017 11:50,53588,5,0,61,0,38,0,12.2,17.52712184,0,0,0,0,1138.314548,93.30447115,13397,13852.7238,32525,976,53588,13397,13852.7238,32525,976,0,0,0,0,0,0,0,0,0,160,0,93.30447115,0,0,38,10.16666667,16.4489108,270.5666667,0,0,0,0,1,0,0,0,0,12.2,12.2,0,160,0,0,0,0,0,0,5,61,0,0,1865,-1,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.12.206-10.42.0.211-443-34445-6,172.217.12.206,443,10.42.0.211,34445,6,13-06-2017 11:50,242344,2,1,0,0,0,0,0,0,0,0,0,0,0,12.37909748,121172,161757.7473,235552,6792,242344,242344,0,242344,242344,0,0,0,0,0,0,0,0,0,64,32,8.252731654,4.126365827,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,357,1727,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.12.170-10.42.0.211-443-33477-6,172.217.12.170,443,10.42.0.211,33477,6,13-06-2017 11:50,240024,2,1,0,0,0,0,0,0,0,0,0,0,0,12.49875012,120012,143346.1009,221373,18651,240024,240024,0,240024,240024,0,0,0,0,0,0,0,0,0,64,32,8.332500083,4.166250042,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,375,1594,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38483-443-6,10.42.0.211,38483,31.13.71.1,443,6,13-06-2017 11:49,71107272,4,6,217,257,217,0,54.25,108.5,138,0,42.83333333,56.08713459,6.66598488,0.140632592,7900808,2.15E+07,6.50E+07,44,6103363,2034454.333,3298833.209,5841927,32410,7.11E+07,1.42E+07,2.85E+07,6.50E+07,44,0,0,0,0,136,200,0.056253037,0.084379555,0,217,43.09090909,73.07592565,5340.090909,0,0,0,1,0,0,0,0,1,47.4,54.25,42.83333333,136,0,0,0,0,0,0,4,217,6,257,65535,114,1,32,130718,139028.5069,229026,32410,3.54E+07,4.18E+07,6.50E+07,5841927,ADWARE_MOBIDASH
10.42.0.211-31.13.71.1-38484-443-6,10.42.0.211,38484,31.13.71.1,443,6,13-06-2017 11:49,70876246,4,6,219,257,219,0,54.75,109.5,138,0,42.83333333,56.08713459,6.715931315,0.141090994,7875138.444,2.15E+07,6.50E+07,38,5865711,1955237,3330805.584,5801320,32138,7.08E+07,1.42E+07,2.85E+07,6.50E+07,38,0,0,0,0,136,200,0.056436398,0.084654596,0,219,43.27272727,73.55282579,5410.018182,0,0,0,1,0,0,0,0,1,47.6,54.75,42.83333333,136,0,0,0,0,0,0,4,219,6,257,65535,114,1,32,32195.5,81.31727984,32253,32138,3.54E+07,4.19E+07,6.50E+07,5801320,ADWARE_MOBIDASH
10.42.0.211-31.13.71.37-49881-443-6,10.42.0.211,49881,31.13.71.37,443,6,13-06-2017 11:49,65118411,9,9,1404,747,1078,0,156,353.9897597,418,0,83,133.25727,33.0321328,0.276419521,3830494.765,1.57E+07,6.48E+07,39,276108,34513.5,43087.02739,127233,3736,6.51E+07,8136072,2.29E+07,6.48E+07,39,0,0,0,0,296,296,0.138209761,0.138209761,0,1078,113.2105263,256.2593259,65668.84211,0,0,0,1,0,0,0,0,1,119.5,156,83,296,0,0,0,0,0,0,9,1404,9,747,65535,122,3,32,276108,0,276108,276108,6.48E+07,0,6.48E+07,6.48E+07,ADWARE_MOBIDASH
10.42.0.211-31.13.71.37-49881-443-6,10.42.0.211,49881,31.13.71.37,443,6,13-06-2017 11:50,3717,1,1,0,0,0,0,0,0,0,0,0,0,0,538.0683347,3717,0,3717,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,269.0341673,269.0341673,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1403,122,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.7.163-10.42.0.211-443-53533-6,10.42.0.211,53533,172.217.7.163,443,6,13-06-2017 11:50,13754720,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.35938209,0.72702316,1528302.222,4483732.825,1.35E+07,42,1.38E+07,2750944,6045926.334,1.36E+07,97,228331,76110.33333,95335.53369,183058,42,0,0,0,0,200,136,0.436213896,0.290809264,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.7.163-10.42.0.211-443-53534-6,10.42.0.211,53534,172.217.7.163,443,6,13-06-2017 11:50,13754505,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.36040374,0.727034524,1528278.333,4480381.761,1.35E+07,85,1.38E+07,2750901,6041586.243,1.36E+07,85,237139,79046.33333,99960.61831,191571,518,0,0,0,0,200,136,0.436220715,0.29081381,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.7.163-10.42.0.211-443-53535-6,10.42.0.211,53535,172.217.7.163,443,6,13-06-2017 11:50,13754200,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.36185311,0.727050646,1528244.444,4477500.259,1.35E+07,134,1.38E+07,2750840,6037157.945,1.36E+07,134,243887,81295.66667,103086.5309,197352,354,0,0,0,0,200,136,0.436230388,0.290820259,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.7.163-10.42.0.211-443-53536-6,10.42.0.211,53536,172.217.7.163,443,6,13-06-2017 11:50,13753803,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.36373976,0.727071632,1528200.333,4474626.02,1.35E+07,345,1.38E+07,2750760.6,6032813.486,1.35E+07,422,251615,83871.66667,107448.352,205087,345,0,0,0,0,200,136,0.436242979,0.290828653,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.2.163-10.42.0.211-443-46626-6,10.42.0.211,46626,172.217.2.163,443,6,13-06-2017 11:50,13700878,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.61623277,0.729880231,1522319.778,4469790.631,1.34E+07,326,1.37E+07,2740175.6,6016954.737,1.35E+07,11984,237211,79070.33333,80023.80134,160315,326,0,0,0,0,200,136,0.437928139,0.291952092,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.2.163-10.42.0.211-443-46627-6,10.42.0.211,46627,172.217.2.163,443,6,13-06-2017 11:50,13700594,6,4,733,166,517,0,122.1666667,211.847508,166,0,41.5,83,65.61759293,0.729895361,1522288.222,4467289.627,1.34E+07,44,1.37E+07,2740118.8,6013241.309,1.35E+07,18522,243711,81237,80201.11899,160408,44,0,0,0,0,200,136,0.437937216,0.291958144,0,517,81.72727273,163.7156626,26802.81818,0,0,0,1,0,0,0,0,0,89.9,122.1666667,41.5,200,0,0,0,0,0,0,6,733,4,166,65535,349,2,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-74.125.69.101-37975-443-6,74.125.69.101,443,10.42.0.211,37975,6,13-06-2017 11:50,254929,2,0,0,0,0,0,0,0,0,0,0,0,0,7.845321639,254929,0,254929,254929,254929,254929,0,254929,254929,0,0,0,0,0,0,0,0,0,64,0,7.845321639,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,189,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
174.36.210.37-10.42.0.211-443-38770-6,10.42.0.211,38770,174.36.210.37,443,6,13-06-2017 11:48,119582830,35,31,1450,1085,332,0,41.42857143,88.83404412,283,0,35,55.6554879,21.1986955,0.551918699,1839735.846,7653805.003,5.22E+07,105,1.20E+08,3517142.059,1.04E+07,5.22E+07,968,1.20E+08,3983563.633,1.10E+07,5.23E+07,669,1,0,0,0,1120,992,0.292684159,0.259234541,0,332,37.88059701,74.17741272,5502.288557,0,1,0,0,1,0,0,0,0,38.45454545,41.42857143,35,1120,0,0,0,0,0,0,35,1450,31,1085,1478,514,22,32,1994212.75,2215924.003,4565902,127000,2.79E+07,1.68E+07,5.22E+07,1.59E+07,ADWARE_MOBIDASH
172.217.0.238-10.42.0.211-443-41106-6,172.217.0.238,443,10.42.0.211,41106,6,13-06-2017 11:51,227598,2,0,0,0,0,0,0,0,0,0,0,0,0,8.78742344,227598,0,227598,227598,227598,227598,0,227598,227598,0,0,0,0,0,0,0,0,0,64,0,8.78742344,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,562,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
172.217.12.170-10.42.0.211-443-55564-6,172.217.12.170,443,10.42.0.211,55564,6,13-06-2017 11:51,241142,2,1,0,0,0,0,0,0,0,0,0,0,0,12.44080251,120571,127758.639,210910,30232,241142,241142,0,241142,241142,0,0,0,0,0,0,0,0,0,64,32,8.293868343,4.146934172,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,468,1422,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
156.154.200.36-10.42.0.211-443-45540-6,10.42.0.211,45540,156.154.200.36,443,6,13-06-2017 11:51,402473,8,10,891,4991,368,0,111.375,159.6719293,1448,0,499.1,672.504019,14614.64496,44.72349698,23674.88235,36542.84773,148700,6,365390,52198.57143,50747.32757,148700,740,366735,40748.33333,74470.91399,231552,6,0,0,0,0,264,328,19.87710977,24.84638721,0,1448,309.5789474,528.0004541,278784.4795,0,0,0,1,0,0,0,0,1,326.7777778,111.375,499.1,264,0,0,0,0,0,0,8,891,10,4991,65535,5271,3,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
156.154.200.36-10.42.0.211-443-45540-6,10.42.0.211,45540,156.154.200.36,443,6,13-06-2017 11:51,8411,2,0,0,0,0,0,0,0,0,0,0,0,0,237.7838545,8411,0,8411,8411,8411,8411,0,8411,8411,0,0,0,0,0,0,0,0,0,64,0,237.7838545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-23.194.121.47-51921-443-6,10.42.0.211,51921,23.194.121.47,443,6,13-06-2017 11:51,369067,10,11,829,5771,486,0,82.9,160.012812,1448,0,524.6363636,612.6124832,17882.93183,56.90023763,18453.35,24698.40036,72424,6,283295,31477.22222,29512.73885,72424,14,340008,34000.8,58066.68447,168329,6,0,0,0,0,328,360,27.09535125,29.80488638,0,1448,300,492.7946544,242846.5714,0,0,0,1,0,0,0,0,1,314.2857143,82.9,524.6363636,328,0,0,0,0,0,0,10,829,11,5771,65535,972,3,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-23.194.121.47-51921-443-6,10.42.0.211,51921,23.194.121.47,443,6,13-06-2017 11:51,20673,3,0,0,0,0,0,0,0,0,0,0,0,0,145.116819,10336.5,14039.60514,20264,409,20673,10336.5,14039.60514,20264,409,0,0,0,0,0,0,0,0,0,96,0,145.116819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
10.42.0.211-50.16.232.126-59334-443-6,10.42.0.211,59334,50.16.232.126,443,6,13-06-2017 11:51,2730259,2,2,0,0,0,0,0,0,0,0,0,0,0,1.465062472,910086.3333,1530132.328,2676707,2414,53552,53552,0,53552,53552,2679121,2679121,0,2679121,2679121,0,0,0,0,72,72,0.732531236,0.732531236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,2,0,2,0,65535,70,0,32,0,0,0,0,0,0,0,0,ADWARE_MOBIDASH
