Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.0.174-10.42.0.151-443-47211-6,172.217.0.174,443,10.42.0.151,47211,6,14-06-2017 01:54,37,2,0,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,37,37,0,37,37,0,0,0,0,0,0,0,0,0,64,0,54054.05405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.0.174-10.42.0.151-443-54440-6,10.42.0.151,54440,172.217.0.174,443,6,14-06-2017 01:55,11,2,0,23,0,23,0,11.5,16.26345597,0,0,0,0,2090909.091,181818.1818,11,0,11,11,11,11,0,11,11,0,0,0,0,0,1,0,0,0,64,0,181818.1818,0,0,23,15.33333333,13.27905619,176.3333333,0,1,0,0,1,0,0,0,0,23,11.5,0,64,0,0,0,0,0,0,2,23,0,0,1419,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.0.174-10.42.0.151-443-54440-6,172.217.0.174,443,10.42.0.151,54440,6,14-06-2017 01:55,479,2,0,0,0,0,0,0,0,0,0,0,0,0,4175.365344,479,0,479,479,479,479,0,479,479,0,0,0,0,0,0,0,0,0,64,0,4175.365344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,426,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.96-58448-443-6,10.42.0.151,58448,64.71.142.96,443,6,14-06-2017 01:55,170136,8,5,326,3059,200,0,40.75,78.00320506,1460,0,611.8,776.3737502,19895.84803,76.40946067,14178,25592.69232,68323,3,170136,24305.14286,34611.068,77708,148,73910,18477.5,35103.27358,71104,3,0,0,0,0,180,112,47.02120656,29.3882541,0,1460,241.7857143,520.351387,270765.5659,0,0,0,1,0,0,0,0,0,260.3846154,40.75,611.8,180,0,0,0,0,0,0,8,326,5,3059,65535,31,2,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.96-58448-443-6,64.71.142.96,443,10.42.0.151,58448,6,14-06-2017 01:55,4046,2,0,273,0,242,31,136.5,149.1995308,0,0,0,0,67474.04844,494.3153732,4046,0,4046,4046,4046,4046,0,4046,4046,0,0,0,0,0,1,0,0,0,40,0,494.3153732,0,31,242,171.6666667,121.8209068,14840.33333,0,1,0,0,1,0,0,0,0,257.5,136.5,0,40,0,0,0,0,0,0,2,273,0,0,31,-1,1,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-31.13.71.37-45071-443-6,31.13.71.37,443,10.42.0.151,45071,6,14-06-2017 01:55,230,2,0,42,0,42,0,21,29.69848481,0,0,0,0,182608.6957,8695.652174,230,0,230,230,230,230,0,230,230,0,0,0,0,0,1,0,0,0,64,0,8695.652174,0,0,42,28,24.24871131,588,0,1,0,0,1,0,0,0,0,42,21,0,64,0,0,0,0,0,0,2,42,0,0,133,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-31.13.71.37-45071-443-6,10.42.0.151,45071,31.13.71.37,443,6,14-06-2017 01:55,38,2,0,42,0,42,0,21,29.69848481,0,0,0,0,1105263.158,52631.57895,38,0,38,38,38,38,0,38,38,0,0,0,0,0,1,0,0,0,64,0,52631.57895,0,0,42,28,24.24871131,588,0,1,0,0,1,0,0,0,0,42,21,0,64,0,0,0,0,0,0,2,42,0,0,1631,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-66.231.239.122-49058-80-6,10.42.0.151,49058,66.231.239.122,80,6,14-06-2017 01:54,10115691,3,1,0,0,0,0,0,0,0,0,0,0,0,0.395425285,3371897,5768541.731,1.00E+07,3276,1.01E+07,5057845.5,7035491.148,1.00E+07,83002,0,0,0,0,0,0,0,0,0,80,32,0.296568964,0.098856321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-66.231.239.122-49058-80-6,66.231.239.122,80,10.42.0.151,49058,6,14-06-2017 01:55,41,2,0,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,41,41,0,41,41,0,0,0,0,0,0,0,0,0,40,0,48780.4878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,29,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.124-47893-80-6,10.42.0.151,47893,64.71.142.124,80,6,14-06-2017 01:54,10143892,3,1,0,0,0,0,0,0,0,0,0,0,0,0.394325965,3381297.333,5767564.318,1.00E+07,34695,1.01E+07,5071946,7027415.282,1.00E+07,102813,0,0,0,0,0,0,0,0,0,80,32,0.295744474,0.098581491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-106.11.92.14-50360-443-6,10.42.0.151,50360,106.11.92.14,443,6,14-06-2017 01:55,5803055,9,9,1003,4089,671,0,111.4444444,222.7033403,1452,0,454.3333333,594.5449941,877.4688505,3.101814475,341356.1765,1185340.666,4928579,9,874462,109307.75,143804.6551,309882,9,5564334,695541.75,1743157.53,4999104,10,0,0,0,0,200,200,1.550907238,1.550907238,0,1452,268,461.2504743,212752,0,0,0,1,0,0,0,0,1,282.8888889,111.4444444,454.3333333,200,0,0,0,0,0,0,9,1003,9,4089,65535,16775,3,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.2.106-10.42.0.151-443-49046-6,10.42.0.151,49046,172.217.2.106,443,6,14-06-2017 01:55,22230,1,1,0,0,0,0,0,0,0,0,0,0,0,89.96851102,22230,0,22230,22230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.98425551,44.98425551,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1546,340,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-31.13.71.3-52481-443-6,10.42.0.151,52481,31.13.71.3,443,6,14-06-2017 01:55,330714,7,8,1080,338,537,0,154.2857143,247.1185372,137,0,42.25,60.12784,4287.692689,45.35641068,23622.42857,35941.65183,109249,9,191864,31977.33333,62171.47031,156347,89,300819,42974.14286,46635.77319,109249,9,0,0,0,0,244,264,21.16632498,24.19008569,0,537,88.625,172.6174479,29796.78333,0,0,0,1,0,0,0,0,1,94.53333333,154.2857143,42.25,244,0,0,0,0,0,0,7,1080,8,338,65535,122,3,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-47.88.68.21-55849-443-6,10.42.0.151,55849,47.88.68.21,443,6,14-06-2017 01:55,15176218,2,2,0,0,0,0,0,0,0,0,0,0,0,0.263570278,5058739.333,8684971.067,1.51E+07,1673,89060,89060,0,89060,89060,1.51E+07,1.51E+07,0,1.51E+07,1.51E+07,0,0,0,0,60,60,0.131785139,0.131785139,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,14600,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-106.11.92.14-50361-443-6,10.42.0.151,50361,106.11.92.14,443,6,14-06-2017 01:55,15499676,2,2,0,0,0,0,0,0,0,0,0,0,0,0.258069911,5166558.667,8722123.091,1.52E+07,20362,262491,262491,0,262491,262491,1.53E+07,1.53E+07,0,1.53E+07,1.53E+07,0,0,0,0,60,60,0.129034955,0.129034955,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,14600,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.0.234-10.42.0.151-443-54140-6,10.42.0.151,54140,172.217.0.234,443,6,14-06-2017 01:55,22180,1,1,31,0,31,31,31,0,0,0,0,0,1397.655546,90.17132552,22180,0,22180,22180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,45.08566276,45.08566276,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,1635,1613,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.2.106-10.42.0.151-443-55082-6,10.42.0.151,55082,172.217.2.106,443,6,14-06-2017 01:55,22372,1,1,0,0,0,0,0,0,0,0,0,0,0,89.39746111,22372,0,22372,22372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,44.69873056,44.69873056,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1857,378,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
172.217.0.234-10.42.0.151-443-51598-6,10.42.0.151,51598,172.217.0.234,443,6,14-06-2017 01:55,22395,1,2,31,0,31,31,31,0,0,0,0,0,1384.237553,133.9584729,11197.5,15796.05838,22367,28,0,0,0,0,0,28,28,0,28,28,1,0,0,0,32,64,44.65282429,89.30564858,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,2,20.66666667,31,0,32,0,0,0,0,0,0,1,31,2,0,1386,447,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.124-55318-443-6,10.42.0.151,55318,64.71.142.124,443,6,14-06-2017 01:54,30248843,8,9,326,3738,200,0,40.75,78.00320506,1460,0,415.3333333,619.1964551,134.3522461,0.562004967,1890552.687,7205832.373,2.89E+07,8,1351201,193028.7143,385452.3831,1052848,10,3.02E+07,3772582.5,1.02E+07,2.89E+07,8,0,0,0,0,180,192,0.264472925,0.297532041,0,1460,225.7777778,470.1730039,221062.6536,0,0,0,1,0,0,0,0,1,239.0588235,40.75,415.3333333,180,0,0,0,0,0,0,8,326,9,3738,65535,31,2,20,1351201,0,1351201,1351201,2.89E+07,0,2.89E+07,2.89E+07,ADWARE_SELFMITE
172.217.3.133-10.42.0.151-443-60532-6,10.42.0.151,60532,172.217.3.133,443,6,14-06-2017 01:55,23408,1,1,0,0,0,0,0,0,0,0,0,0,0,85.44087491,23408,0,23408,23408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.72043746,42.72043746,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2388,357,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.124-47896-80-6,10.42.0.151,47896,64.71.142.124,80,6,14-06-2017 01:55,30140372,2,2,0,0,0,0,0,0,0,0,0,0,0,0.132712363,1.00E+07,1.73E+07,3.01E+07,4000,72207,72207,0,72207,72207,3.01E+07,3.01E+07,0,3.01E+07,3.01E+07,0,0,0,0,60,52,0.066356182,0.066356182,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,29,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.96-58449-443-6,10.42.0.151,58449,64.71.142.96,443,6,14-06-2017 01:55,30137634,2,2,0,0,0,0,0,0,0,0,0,0,0,0.13272442,1.00E+07,1.73E+07,3.01E+07,1811,69858,69858,0,69858,69858,3.01E+07,3.01E+07,0,3.01E+07,3.01E+07,0,0,0,0,60,52,0.06636221,0.06636221,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,29,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
205.204.101.196-10.42.0.151-443-57073-6,10.42.0.151,57073,205.204.101.196,443,6,14-06-2017 01:55,44932652,34,50,3609,56029,1199,0,106.1470588,297.6225118,1452,0,1120.58,569.8405108,1327.275319,1.869464549,541357.253,4362374.213,3.97E+07,5,5243592,158896.7273,531572.4668,3034239,5,4.48E+07,915212.551,5674919.363,3.97E+07,5,0,0,0,0,700,1032,0.756688032,1.112776517,0,1452,701.6235294,691.4352047,478082.6423,0,0,0,1,0,0,0,0,1,709.9761905,106.1470588,1120.58,700,0,0,0,0,0,0,34,3609,50,56029,65535,10791,6,20,5243592,0,5243592,5243592,3.97E+07,0,3.97E+07,3.97E+07,ADWARE_SELFMITE
157.55.130.167-10.42.0.151-40019-41935-6,10.42.0.151,41935,157.55.130.167,40019,6,14-06-2017 01:54,75660030,6,5,302,26,288,0,50.33333333,116.5670051,19,0,5.2,7.918333158,4.335181998,0.145387201,7566003,1.58E+07,3.96E+07,16,7.57E+07,1.51E+07,2.04E+07,3.96E+07,89860,4.02E+07,1.00E+07,1.98E+07,3.97E+07,16,1,0,0,0,192,160,0.07930211,0.066085091,0,288,28.5,82.00609733,6725,0,1,0,0,1,0,0,0,0,31.09090909,50.33333333,5.2,192,0,0,0,0,0,0,6,302,5,26,1401,35,1,32,605732,0,605732,605732,3.96E+07,0,3.96E+07,3.96E+07,ADWARE_SELFMITE
10.42.0.151-91.190.217.46-51787-12350-6,10.42.0.151,51787,91.190.217.46,12350,6,14-06-2017 01:55,35471754,3,1,5,5,5,0,1.666666667,2.886751346,5,5,5,0,0.281914449,0.11276578,1.18E+07,2.03E+07,3.53E+07,35004,3.55E+07,1.77E+07,2.49E+07,3.53E+07,155870,0,0,0,0,0,1,0,0,0,96,32,0.084574335,0.028191445,0,5,3,2.738612788,7.5,0,1,0,0,1,0,0,0,0,3.75,1.666666667,5,96,0,0,0,0,0,0,3,5,1,5,1386,9,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-40.122.162.208-46077-443-6,10.42.0.151,46077,40.122.162.208,443,6,14-06-2017 01:55,39783310,5,3,271,101,101,0,54.2,49.90691335,101,0,33.66666667,58.31237719,9.350654835,0.201089351,5683330,1.48E+07,3.92E+07,49419,3.98E+07,9945827.5,1.95E+07,3.92E+07,102754,331887,165943.5,89192.32806,229012,102875,1,0,0,0,160,108,0.125680845,0.075408507,0,101,50.77777778,48.56896586,2358.944444,0,1,0,0,1,0,0,0,0,57.125,54.2,33.66666667,160,0,0,0,0,0,0,5,271,3,101,1595,509,2,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-104.209.188.76-37387-443-6,10.42.0.151,37387,104.209.188.76,443,6,14-06-2017 01:56,50582,1,1,0,0,0,0,0,0,0,0,0,0,0,39.53975723,50582,0,50582,50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.76987861,19.76987861,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1595,514,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-65.52.108.74-50147-443-6,10.42.0.151,50147,65.52.108.74,443,6,14-06-2017 01:56,51058,1,2,0,0,0,0,0,0,0,0,0,0,0,58.75670806,25529,36089.3159,51048,10,0,0,0,0,0,10,10,0,10,10,0,0,0,0,32,64,19.58556935,39.17113871,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1550,514,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-40.78.98.202-50599-443-6,10.42.0.151,50599,40.78.98.202,443,6,14-06-2017 01:56,86608,1,1,0,0,0,0,0,0,0,0,0,0,0,23.09255496,86608,0,86608,86608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.54627748,11.54627748,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1550,512,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-13.64.108.49-57141-443-6,10.42.0.151,57141,13.64.108.49,443,6,14-06-2017 01:56,136884,1,1,0,0,0,0,0,0,0,0,0,0,0,14.61091143,136884,0,136884,136884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.305455714,7.305455714,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1550,510,0,32,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-106.11.15.99-45775-443-6,10.42.0.151,45775,106.11.15.99,443,6,14-06-2017 01:55,60507486,2,2,0,0,0,0,0,0,0,0,0,0,0,0.066107523,2.02E+07,3.47E+07,6.02E+07,9720,258648,258648,0,258648,258648,6.03E+07,6.03E+07,0,6.03E+07,6.03E+07,0,0,0,0,60,60,0.033053761,0.033053761,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,16384,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.124-47896-80-6,10.42.0.151,47896,64.71.142.124,80,6,14-06-2017 01:55,55995217,2,0,0,0,0,0,0,0,0,0,0,0,0,0.035717336,5.60E+07,0,5.60E+07,5.60E+07,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,0,0,0,0,0,0,0,0,0,40,0,0.035717336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-64.71.142.96-58449-443-6,10.42.0.151,58449,64.71.142.96,443,6,14-06-2017 01:55,54140777,2,0,0,0,0,0,0,0,0,0,0,0,0,0.036940733,5.41E+07,0,5.41E+07,5.41E+07,5.41E+07,5.41E+07,0,5.41E+07,5.41E+07,0,0,0,0,0,0,0,0,0,40,0,0.036940733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-106.11.92.14-50361-443-6,10.42.0.151,50361,106.11.92.14,443,6,14-06-2017 01:55,65314581,2,0,0,0,0,0,0,0,0,0,0,0,0,0.030621034,6.53E+07,0,6.53E+07,6.53E+07,6.53E+07,6.53E+07,0,6.53E+07,6.53E+07,0,0,0,0,0,0,0,0,0,40,0,0.030621034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-106.11.15.99-45775-443-6,10.42.0.151,45775,106.11.15.99,443,6,14-06-2017 01:56,19437558,2,0,0,0,0,0,0,0,0,0,0,0,0,0.102893584,1.94E+07,0,1.94E+07,1.94E+07,1.94E+07,1.94E+07,0,1.94E+07,1.94E+07,0,0,0,0,0,0,0,0,0,40,0,0.102893584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
10.42.0.151-47.88.68.21-55849-443-6,10.42.0.151,55849,47.88.68.21,443,6,14-06-2017 01:55,65614408,2,0,0,0,0,0,0,0,0,0,0,0,0,0.03048111,6.56E+07,0,6.56E+07,6.56E+07,6.56E+07,6.56E+07,0,6.56E+07,6.56E+07,0,0,0,0,0,0,0,0,0,40,0,0.03048111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_SELFMITE
