Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
216.58.219.238-10.42.0.211-80-47132-6,216.58.219.238,80,10.42.0.211,47132,6,13-06-2017 11:55,239120,2,0,0,0,0,0,0,0,0,0,0,0,0,8.364001338,239120,0,239120,239120,239120,239120,0,239120,239120,0,0,0,0,0,0,0,0,0,64,0,8.364001338,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
172.217.6.238-10.42.0.211-443-41528-6,172.217.6.238,443,10.42.0.211,41528,6,13-06-2017 11:55,246066,2,1,0,0,0,0,0,0,0,0,0,0,0,12.19185097,123033,149070.8374,228442,17624,246066,246066,0,246066,246066,0,0,0,0,0,0,0,0,0,64,32,8.127900645,4.063950322,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,362,1549,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13-06-2017 11:52,96052881,3,0,0,0,0,0,0,0,0,0,0,0,0,0.031232796,4.80E+07,3626727.346,5.06E+07,4.55E+07,9.61E+07,4.80E+07,3626727.346,5.06E+07,4.55E+07,0,0,0,0,0,0,0,0,0,0,0,0.031232796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,4.80E+07,3626727.346,5.06E+07,4.55E+07,ADWARE_KEMOGE
10.42.0.211-121.41.26.103-36385-8090-6,10.42.0.211,36385,121.41.26.103,8090,6,13-06-2017 11:54,65666616,4,4,279,1200,279,0,69.75,139.5,1200,0,300,600,22.52286002,0.121827505,9380945.143,2.45E+07,6.49E+07,957,730822,243607.3333,212209.7427,394489,957,6.53E+07,2.18E+07,3.74E+07,6.50E+07,1348,0,0,0,0,136,136,0.060913753,0.060913753,0,1200,164.3333333,399.1854206,159349,0,0,0,1,0,0,0,0,1,184.875,69.75,300,136,0,0,0,0,0,0,4,279,4,1200,65535,122,1,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
169.47.5.248-10.42.0.211-443-42598-6,10.42.0.211,42598,169.47.5.248,443,6,13-06-2017 11:53,116413035,53,45,1830,1295,307,0,34.52830189,78.95875354,283,0,28.77777778,48.91545995,26.84407292,0.841830127,1200134.381,4573768.257,2.56E+07,104,1.16E+08,2237322.904,6110290.166,2.56E+07,104,1.16E+08,2644117.023,6569566.264,2.57E+07,328,1,0,0,0,1696,1440,0.455275477,0.38655465,0,307,31.5959596,66.32509901,4399.018759,0,1,0,0,1,0,0,0,0,31.91836735,34.52830189,28.77777778,1696,0,0,0,0,0,0,53,1830,45,1295,1416,514,33,32,2013614.8,1825736.552,4241128,127694,2.03E+07,4062798.52,2.56E+07,1.62E+07,ADWARE_KEMOGE
172.217.3.110-10.42.0.211-443-50495-6,172.217.3.110,443,10.42.0.211,50495,6,13-06-2017 11:55,248207,2,1,0,0,0,0,0,0,0,0,0,0,0,12.08668571,124103.5,172051.1007,245762,2445,248207,248207,0,248207,248207,0,0,0,0,0,0,0,0,0,64,32,8.057790473,4.028895237,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,468,1419,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
156.154.200.36-10.42.0.211-443-55703-6,10.42.0.211,55703,156.154.200.36,443,6,13-06-2017 11:55,355853,10,10,891,4989,368,0,89.1,148.4411219,1448,0,498.9,672.5003841,16523.67691,56.20298269,18729.10526,26412.61433,98334,22,316467,35163,31115.94773,98334,67,318067,35340.77778,50095.15691,140031,22,0,0,0,0,328,328,28.10149135,28.10149135,0,1448,280,509.4420477,259531.2,0,0,0,1,0,0,0,0,1,294,89.1,498.9,328,0,0,0,0,0,0,10,891,10,4989,65535,5271,3,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
156.154.200.36-10.42.0.211-443-55703-6,10.42.0.211,55703,156.154.200.36,443,6,13-06-2017 11:55,17239,2,0,0,0,0,0,0,0,0,0,0,0,0,116.0160102,17239,0,17239,17239,17239,17239,0,17239,17239,0,0,0,0,0,0,0,0,0,64,0,116.0160102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
10.42.0.211-23.206.168.52-40705-443-6,10.42.0.211,40705,23.206.168.52,443,6,13-06-2017 11:55,271354,8,10,829,5771,486,0,103.625,174.5426166,1448,0,577.1,619.1547015,24322.47175,66.33401387,15962,28733.54933,113319,9,228565,32652.14286,38070.89682,113319,238,247812,27534.66667,53253.51803,158379,9,0,0,0,0,264,328,29.48178394,36.85222993,0,1448,347.3684211,515.7059035,265952.5789,0,0,0,1,0,0,0,0,1,366.6666667,103.625,577.1,264,0,0,0,0,0,0,8,829,10,5771,65535,972,3,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
10.42.0.211-23.206.168.52-40705-443-6,10.42.0.211,40705,23.206.168.52,443,6,13-06-2017 11:55,28741,3,0,0,0,0,0,0,0,0,0,0,0,0,104.3805017,14370.5,20190.01992,28647,94,28741,14370.5,20190.01992,28647,94,0,0,0,0,0,0,0,0,0,96,0,104.3805017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1641,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
172.217.8.3-10.42.0.211-443-51400-6,172.217.8.3,443,10.42.0.211,51400,6,13-06-2017 11:54,75986659,1,3,0,31,0,0,0,0,31,0,10.33333333,17.89785834,0.407966351,0.052640819,2.53E+07,4.37E+07,7.58E+07,811,0,0,0,0,0,7.58E+07,3.79E+07,5.36E+07,7.58E+07,811,0,0,0,0,32,96,0.013160205,0.039480615,0,31,6.2,13.86362146,192.2,0,0,0,0,1,1,0,0,3,7.75,0,10.33333333,32,0,0,0,0,0,0,1,0,3,31,362,1775,0,32,149383,0,149383,149383,7.58E+07,0,7.58E+07,7.58E+07,ADWARE_KEMOGE
162.208.22.39-10.42.0.211-443-39706-6,10.42.0.211,39706,162.208.22.39,443,6,13-06-2017 11:55,5325354,10,10,1252,5120,474,0,125.2,179.2985096,1460,0,512,570.5075713,1196.540174,3.755618875,280281.7895,1134333.768,4963575,21,361726,40191.77778,31320.51211,85366,50,5283891,587099,1655340.021,4999982,21,0,0,0,0,220,212,1.877809438,1.877809438,0,1460,303.4285714,450.7430057,203169.2571,0,0,0,1,0,0,0,0,1,318.6,125.2,512,220,0,0,0,0,0,0,10,1252,10,5120,65535,66,4,20,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
172.217.7.132-10.42.0.211-443-44593-6,172.217.7.132,443,10.42.0.211,44593,6,13-06-2017 11:55,544353,1,2,0,0,0,0,0,0,0,0,0,0,0,5.511129726,272176.5,272129.3376,464601,79752,0,0,0,0,0,464601,464601,0,464601,464601,0,0,0,0,32,64,1.837043242,3.674086484,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,349,1414,0,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
10.42.0.211-54.225.210.102-56560-443-6,10.42.0.211,56560,54.225.210.102,443,6,13-06-2017 11:55,6672231,11,9,726,5800,387,0,66,127.7098273,1448,0,644.4444444,649.6100967,978.0836425,2.997498138,351170.0526,985722.8183,3370025,5,6672231,667223.1,1317413.244,3370025,459,3211060,401382.5,1029399.296,2946023,5,0,0,0,0,360,296,1.648623976,1.348874162,0,1448,310.7619048,514.6215022,264835.2905,0,0,0,1,0,0,0,0,0,326.3,66,644.4444444,360,0,0,0,0,0,0,11,726,9,5800,65535,79,3,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
162.208.22.39-10.42.0.211-443-39706-6,10.42.0.211,39706,162.208.22.39,443,6,13-06-2017 11:55,1331014,3,0,0,0,0,0,0,0,0,0,0,0,0,2.253920695,665507,893015.0535,1296964,34050,1331014,665507,893015.0535,1296964,34050,0,0,0,0,0,0,0,0,0,60,0,2.253920695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1643,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
10.42.0.211-52.5.149.245-35863-443-6,10.42.0.211,35863,52.5.149.245,443,6,13-06-2017 11:55,6446867,12,8,782,3477,438,0,65.16666667,136.2763458,1448,0,434.625,640.9189691,660.6309701,3.102282085,339308.7895,1280691.857,5609436,18,6446867,586078.8182,1672291.055,5611949,138,5917175,845310.7143,2119137.14,5649855,18,0,0,0,0,392,264,1.861369251,1.240912834,0,1448,202.8095238,434.6325596,188905.4619,0,0,0,1,0,0,0,0,0,212.95,65.16666667,434.625,392,0,0,0,0,0,0,12,782,8,3477,65535,123,3,32,358329,0,358329,358329,5609436,0,5609436,5609436,ADWARE_KEMOGE
10.42.0.211-54.225.210.102-56561-443-6,10.42.0.211,56561,54.225.210.102,443,6,13-06-2017 11:55,8256705,8,9,339,5273,213,0,42.375,81.83596398,1448,0,585.8888889,684.3430142,679.6900216,2.05893271,516044.0625,1373628.751,4954663,7,3302042,471720.2857,1055629.61,2859449,577,8205624,1025703,1874937.876,4994870,7,0,0,0,0,264,296,0.968909511,1.090023199,0,1448,311.7777778,550.269619,302796.6536,0,0,0,1,0,0,0,0,1,330.1176471,42.375,585.8888889,264,0,0,0,0,0,0,8,339,9,5273,65535,75,2,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
